	healthy	nbl
0	0.09880748663481505	0.908164250636223
1	0.08803162317254226	0.9256183395417024
2	0.9283324340704029	0.4449512413784479
3	0.23551901758690286	0.8870039146401909
4	0.8955752418424541	0.09427815049507898
5	0.0965638293290938	0.9699777761328229
6	0.13756229828418665	0.906196538486825
7	0.10589492692062019	0.7288779314893357
8	0.30941078525430116	0.9415519514301764
9	0.20387313706466348	0.9700852878484676
10	0.44484913476171606	0.9795919899299558
11	0.044008375756773674	0.5747733651674053
12	0.002253946261330879	0.8802078536364112
13	0.11837452853345469	0.9631000491108123
14	0.10707110991625075	0.9115929947339881
15	0.05996408421701748	0.9668007323380376
16	0.07872584027962716	0.9519891138414279
17	0.2006282898522978	0.9599378250997577
18	0.0562616360768858	0.9740440574754807
19	0.0393025635510016	0.7949605216786454
20	0.02866861367669476	0.9165550010114423
21	0.06731867931224743	0.9062420647300765
22	0.08668609814709374	0.9293344464594357
23	0.14516351968441565	0.9852353430889547
24	0.11503994795641938	0.9117421330945022
25	0.00372794137477575	0.9317242555647619
26	0.034262383506936334	0.8884260645082972
27	0.08897652101854824	0.9730314899157855
28	0.002003753855253115	0.8872648041639041
29	0.23758941124513006	0.9236459883568928
30	0.3547230297201456	0.9439225646023339
31	0.06591782046275843	0.9759815816477653
32	0.18999483187184343	0.9694005464691855
33	0.10258543639084344	0.9472622982549238
34	0.004077074099509706	0.8784566333617828
35	0.04323016040554332	0.9266926743614672
36	0.18087022670056668	0.9763216933550936
37	0.09178873697388583	0.9816886170736566
38	0.22845140896181051	0.9758067380444866
39	0.18668204853695322	0.9516165112586243
40	0.08712862611647255	0.9149855705939699
41	0.04783313905483148	0.9007409721275845
42	0.008667195067076274	0.08350420315712263
43	0.624372388799171	0.9733044284028255
44	0.17103444115934008	0.011468917648513249
45	0.9613656572430239	0.07819120805906961
46	0.7452712901339703	0.9461929549852832
47	0.1248908117609837	0.9416460265066259
48	0.3846026383389301	0.9803156016965745
49	0.18133742083588464	0.9796746424779391
50	0.1190037713147826	0.9707210764035046
51	0.0737576088729994	0.9241020960946593
52	0.0058650654881832074	0.7792830674458586
53	0.7133893027737026	0.9535185885408166
54	0.004294383680740184	0.867365863253689
55	0.010388756514190417	0.9219280170855981
56	0.9238285315953644	0.018938876849224184
57	0.19649038863699284	0.9805410494414427
58	0.48963778792055257	0.9636446698197221
59	0.04149243239845516	0.9418556894316753
60	0.060033390568010096	0.9596959294963581
61	0.7319502931511567	0.027229171518229872
62	0.9519837518006172	0.06132112488854296
63	0.8928298823762962	0.07996078965717006
64	0.001706865489202268	0.16202860831055602
65	0.005225781771343768	0.9516602959153614
66	0.03523686161209446	0.9015279257536416
67	0.1766377990622685	0.9026259423822742
68	0.03779249168104377	0.8473459689360384
69	0.3797098043351785	0.9598680190281845
70	0.18495822287441457	0.9613973416739509
71	0.07371960989263796	0.9345765325263183
72	0.016539006256445842	0.8743811373621453
73	0.9556713371521955	0.6455545310519929
74	0.11418666680006731	0.8812446737735656
75	0.012361271465322971	0.4173467828983742
76	0.9147467474433771	0.12845565552970728
77	0.0038105321394984195	0.8572826162587851
78	0.78952838973552	0.01979818017789077
79	0.9195553567542253	0.08393753546358866
80	0.26074293963351436	0.9269106261268943
81	0.20639987479226948	0.9540593261223699
82	0.024623835974645014	0.9664494720152549
83	0.2485923073354152	0.8995717210727571
84	0.9313297875533401	0.04834648787001066
85	0.0026575397728425608	0.8763045922678939
86	0.9248882084998643	0.10897876463603724
87	0.48748009083597826	0.010610653703933135
88	0.8594687431706884	0.10331211763984884
89	0.7630964121613261	0.03824185386179063
90	0.8647281510456167	0.1285238188247873
91	0.041207464013117145	0.8709907786715699
92	0.017612376917275362	0.8873565029389162
93	0.1791078773518813	0.9565830269258967
94	0.4154799915128905	0.9709946885222227
95	0.8626110425135762	0.9798225837397612
96	0.43399680904845717	0.01619616654830043
97	0.6180978984682827	0.9616514225064768
98	0.14523669941022424	0.9618815064413669
99	0.0565761686890544	0.9633778329102527
100	0.9217777586369393	0.051982578237525535
101	0.09651607517943205	0.9001658046528557
102	0.11577833617212523	0.8481139644724404
103	0.10029895372834166	0.8223369358783227
104	0.14010115641270282	0.9307825927855258
105	0.003077672543577337	0.9481581865573704
106	0.8473437266635624	0.0860719390632544
107	0.5930182215667448	0.04023728618145573
108	0.09824307199196772	0.9671917350738275
109	0.04702142956185851	0.9588436028849632
110	0.4022030943157629	0.9663447166792234
111	0.044512615672725735	0.6168880906571893
112	0.12032871281117487	0.9824685362163329
113	0.0760442560078858	0.8677686263835672
114	0.3004422150528637	0.89450645726281
115	0.9301405066490982	0.1070450908704816
116	0.44361602076286943	0.9793115261650526
117	0.39722947275175013	0.951248256578504
118	0.10159166623505708	0.9535518003526298
119	0.9400905067962623	0.42624573664627907
120	0.022691126852576477	0.9406599974191339
121	0.08308257260816442	0.9809664007545937
122	0.09216823793227395	0.9709450053747403
123	0.7671083202516439	0.02334544228961728
124	0.9139994243210849	0.026768776942271585
125	0.011033850411493587	0.8655596764058351
126	0.00813356597836182	0.8910558610708544
127	0.8064034950172387	0.10954530429977036
128	0.0773597477010835	0.5048356163898328
129	0.01667373148088845	0.9497661433738207
130	0.09169997147117202	0.9519517725672966
131	0.237888373000956	0.9791350174997857
132	0.16638187936387688	0.9801190336336314
133	0.3071580478336722	0.9771668971926253
134	0.19909802274701338	0.9753691184736905
135	0.8616941540424732	0.014096828824914245
136	0.9563846888672228	0.08463856497923442
137	0.22685008042618302	0.9715066925308964
138	0.5531006602898063	0.9469896623715899
139	0.16436388602619642	0.9717395873832463
140	0.5372545795210953	0.9729418678213422
141	0.06473338174697961	0.9648654948239402
142	0.12452813575844891	0.9789433932456141
143	0.8781517519926788	0.06623378038689264
144	0.5539281209594966	0.9726197361601359
145	0.3596647176699999	0.9802740309261099
146	0.38143243734442106	0.9794452501245849
147	0.9356444322248283	0.027724247539361462
148	0.07706561103315589	0.9060426716903524
149	0.14106211424541926	0.958782108979145
150	0.3129478625965265	0.9619620033982259
151	0.31438745521205524	0.9609007202137989
152	0.5831540799227869	0.026542924743989664
153	0.17419404059690916	0.9081565807590536
154	0.0025198321728340696	0.16106213111231585
155	0.009028462541256473	0.06087349322492053
156	0.07125262939875453	0.8843860103632473
157	0.19107441643036585	0.9497281236377753
158	0.18317549108556175	0.9563041612515153
159	0.03373567654217602	0.3577410173829984
160	0.11260057392401941	0.9273804261876336
161	0.06422965813702823	0.9789608521241923
162	0.3425650468933484	0.964687233862935
163	0.43754148781451174	0.966332860733807
164	0.7594831331294016	0.9804337702841288
165	0.15830945557608028	0.888008026388867
166	0.12601669458127981	0.8630767748538882
167	0.19172226282678245	0.9611002278078937
168	0.0874339003510854	0.9423269106166607
169	0.15487125043862754	0.9914806615235469
170	0.7235771532604119	0.031847533068400845
171	0.8553114003474668	0.5567077690489393
172	0.41438096202072566	0.02408034155550683
