	healthy	nbl
0	0.09879311624556979	0.908161848698867
1	0.08802550805312638	0.9256086803280714
2	0.9283513898984003	0.44495007537986425
3	0.2355162270873933	0.8869847374103335
4	0.8955956800037018	0.0942892519470443
5	0.09654717687843227	0.9699689131439183
6	0.137556063632392	0.9061649409325303
7	0.10587850651763187	0.7288760121730665
8	0.30940512110214774	0.9415374795256684
9	0.20386300436424287	0.9700726097620426
10	0.444839581978948	0.979580948843066
11	0.04399594739494598	0.5747687844715267
12	0.002253891013090688	0.8801941757478594
13	0.11835196127928405	0.9630883180241115
14	0.10706278637844965	0.9115866517018995
15	0.05994502969913247	0.9667935212787957
16	0.07870515034287767	0.9519870864789298
17	0.20062053159805007	0.9599231814534378
18	0.05624822572670007	0.9740138386083582
19	0.03928798861014432	0.7949573689540782
20	0.028663340878254	0.9165528769932955
21	0.06730605461501185	0.9062325231270761
22	0.08667489843722813	0.9293281515906805
23	0.1451500916005742	0.9852202850410947
24	0.11502682713229641	0.9117333926689882
25	0.0037279854860661813	0.9317006656216827
26	0.03424096074275173	0.8884234256460932
27	0.08896262792608783	0.9730196700877578
28	0.0020037872565438542	0.8872205466563968
29	0.23757837205181667	0.9236321792684853
30	0.3547138638740384	0.9439059472141772
31	0.06591395439588407	0.9759759486833522
32	0.18997944653454943	0.9693951777226246
33	0.10256898738733994	0.9472470817998875
34	0.004061954502465473	0.8784452558797179
35	0.04321152912129952	0.9266851064126672
36	0.1808613870397741	0.976313394069466
37	0.09177504080252587	0.981668044470812
38	0.22844643218024857	0.9757885433978598
39	0.18667653306140308	0.9515989497077065
40	0.08711780563671484	0.9149835596362448
41	0.04780671808564836	0.9007382361553805
42	0.008664219603476813	0.0835047023245618
43	0.6243673943146335	0.9732986997368904
44	0.17103899709522075	0.011468802248729076
45	0.9613793817162334	0.07819775177105118
46	0.7452642123719059	0.9461922735377455
47	0.1248791770132998	0.9416250772135514
48	0.38459167625050145	0.9803076854829479
49	0.18132301242397916	0.9796647295380866
50	0.11899604480122467	0.9707007709177627
51	0.07374476197688767	0.9240744168580587
52	0.005864731228301832	0.7792712673494997
53	0.7133867002118628	0.9535152303173127
54	0.0042725825539932484	0.8673600902584473
55	0.010375398483428546	0.9218917188859022
56	0.923846176633345	0.01893887233001868
57	0.1964886126720712	0.9805139900467779
